,대여소번호,일별대여평균이용량,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
698,1162,26.92739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.34049262771174,1817.546140279161,539.6463678031264,86.33178177947222,0.5,22456.284,132.83319596052706
699,1163,22.173972602739727,0.0,692.18,0.0,0.0,0.0,0.0,21767.38,0.0,184.737060995988,2588.1524167835846,454.0892476983347,150.89541273594284,0.5,42207.692,87.25763958721393
700,1150,53.02465753424657,0.0,8430.78,0.0,0.0,0.0,0.0,8446.4,0.0,106.25739750785753,1554.832726776196,147.4502273042903,9.35478627204192,1.0,2704.876,245.54310788520263
701,1151,21.356164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.1453366152934,1673.1378243767404,138.66251108834263,137.9927198552571,0.0,5016.7995,201.4603225208097
702,1148,17.895890410958906,0.0,1367.68,0.0,0.0,0.0,0.0,10938.36,0.0,10.658903615113136,1018.6963114350413,339.4050947902557,153.1574850732563,2.5,31411.712,335.33296143331813
703,1149,71.06164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4009594063424,2254.479023111626,142.29911505467604,90.7600378180248,1.0,42207.692,100.46243403273296
704,1155,37.538356164383565,0.0,0.0,0.0,0.0,0.0,0.0,16130.33,0.0,72.6892299744419,2142.48851911732,665.9977032767753,55.62754823211655,0.5,10834.8615,122.5812126448873
705,1157,39.704109589041096,0.0,624.18,0.0,0.0,625.06,0.0,0.0,0.0,128.7342073052472,437.5950317565196,1218.006162012682,26.99952307232148,1.0,22347.321,202.53165407571473
706,1152,50.57260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.8157507560403,1631.9721210282491,194.67618027018807,76.36607671736182,0.5,12471.284,139.9820065843235
707,1153,107.2082191780822,0.0,11311.04,0.0,0.0,0.0,0.0,0.0,0.0,83.29895430831941,975.1734022325237,83.08486534918761,49.595502505398,0.0,26305.777,264.7991933229791
708,1137,9.597260273972603,0.0,567.68,0.0,0.0,2106.6,0.0,40949.104,0.0,82.5502369689353,1137.0518547439945,1036.469401907292,70.70442392539263,4.0,32436.8745,336.52576071102146
709,1139,26.053424657534247,0.0,13586.355,0.0,0.0,0.0,0.0,5078.36,0.0,205.22638743682108,1528.6787667602327,1213.9907311101836,41.262426407767286,3.25,34070.6715,370.1996399011292
710,1135,28.026027397260275,7611.85,2337.13,0.0,0.0,7288.7,0.0,3986.35,0.0,209.47576341532593,739.8183856402162,510.22144636326334,192.80204915709328,2.0,32436.8745,408.6394305026631
711,1136,16.482191780821918,0.0,7029.735,0.0,0.0,0.0,0.0,5449.49,0.0,228.1507655641564,815.426961415223,683.9276878976565,15.147769660870122,3.0,32436.8745,356.25636336496945
712,1145,19.45342465753425,0.0,7056.83,0.0,9140.66,0.0,0.0,1392.49,0.0,162.8585436910353,2270.897901961177,339.91943092759504,72.73781864637374,1.0,47503.588,467.25932306905423
713,1146,25.084931506849315,0.0,9619.51,0.0,0.0,0.0,0.0,10699.176,0.0,99.82482394416304,2251.9892038174967,720.2247199860495,63.32331976344169,0.5,39832.761,322.7504275906624
714,1140,32.42465753424658,0.0,11661.02,5672.34,810.91,0.0,4352.02,2441.91,0.0,61.865634388012126,2061.461245530571,619.8566777873513,20.58435071523945,2.5,35730.8515,408.09692816792005
715,1141,31.684931506849317,13128.78,2254.23,0.0,0.0,0.0,0.0,309.7,0.0,99.79199590174115,2247.168305934185,379.17529499519054,105.6066705175058,1.0,47503.588,455.4304253919678
716,1127,30.81095890410959,4160.21,14552.38,0.0,0.0,4588.68,0.0,6799.1,0.0,322.29973416921257,1093.8177291682343,161.04851722820146,22.83888107761552,2.0,44905.2345,326.55137626514625
717,1128,23.83150684931507,1097.29,16149.89,0.0,0.0,11839.984,0.0,6940.33,0.0,248.6699898557233,1060.5179929733995,61.55207996470135,87.41865602937682,2.5,40603.4896666667,226.89444880211695
718,1125,48.37945205479452,3659.82,5931.36,0.0,0.0,2366.24,0.0,3456.74,0.0,298.1542366203883,672.2815380975601,484.2039239708333,17.90629528301913,2.0,22235.642,221.7423901556816
719,1126,29.568493150684933,0.0,10301.66,0.0,0.0,0.0,0.0,15130.72,0.0,174.9865908380528,645.4156740932387,16.309910656128796,68.50892551295779,1.5,22235.642,100.0004822240838
720,1131,38.81506849315068,0.0,3722.29,0.0,5655.81,0.0,1648.0,4831.63,0.0,99.66137381667328,456.6052688452712,735.5873929809997,37.31158396952602,2.0,31705.856,468.42049766704775
721,1132,32.42328767123288,610.25,2976.73,0.0,2913.08,6797.17,0.0,1496.39,0.0,129.15121289896842,869.5643209682438,208.31954030628384,71.9104073258823,1.0,31961.275,233.83172765094545
722,1129,31.442465753424656,3062.41,4049.07,0.0,0.0,13023.664,4606.3,668.19,0.0,183.8449366484592,965.2873122086976,108.60847426826597,29.237912944519717,2.5,37218.6275,281.15543777992787
723,1130,12.863013698630136,0.0,9125.33,0.0,0.0,0.0,5523.41,1900.12,0.0,137.3680480458378,914.6379290392294,255.63902961946087,76.4354221771147,2.5,31411.712,427.6600603613693
724,1118,67.20821917808219,0.0,8846.1,0.0,0.0,32869.81,0.0,0.0,53092.79,40.5107070214691,1178.5577711828032,68.21436943585819,42.3517768833279,0.5,28453.15,186.7161249235686
725,1119,45.04520547945206,0.0,2018.34,0.0,0.0,0.0,0.0,37412.41,0.0,347.2916310795157,1356.7986775384015,434.56758159541175,44.601711175582125,2.0,24178.161,119.96546531308684
726,1115,26.53013698630137,0.0,4106.2,0.0,0.0,26508.94,0.0,339.52,0.0,160.47401496487427,963.8096134485802,122.66704214095164,149.71816385611487,1.0,32596.87575,364.88483356621566
727,1117,53.9013698630137,0.0,19191.656,0.0,0.0,4420.48,0.0,3809.48,0.0,100.0781230971022,890.0944177924766,582.8572269967543,62.29022194465163,2.66666666666667,39588.608,172.61809734287652
728,1122,50.16849315068493,0.0,74.34,0.0,0.0,0.0,0.0,0.0,0.0,56.804122062029954,1711.8971189651093,547.3664544684746,212.5335839879964,1.0,19874.434,144.7716995524272
729,1124,1917.15,0.0,21767.0,0.0,0.0,0.0,0.0,17.64,0.0,130.6200398129113,885.3720842461067,135.00619459715145,68.46250201727557,0.0,32000.0,233.02201614719507
730,1120,38.73287671232877,0.0,0.0,0.0,0.0,0.0,0.0,31314.09,0.0,109.25551132673044,1806.0742481342847,385.8214199415588,85.40333057410483,0.5,14341.0,121.8902964953592
731,1121,31.9986301369863,0.0,0.0,0.0,0.0,0.0,0.0,11578.59,0.0,143.7382334897585,1513.19769830683,331.03488226211647,75.99153118958793,4.2,15570.707,92.77980415653168
732,1109,12.391780821917807,14012.28,3906.75,0.0,0.0,0.0,0.0,365.63,2910.43,274.31838147729167,1751.0769823334779,86.97357026848758,108.08356559213811,0.5,3186.9935,326.68395801463487
733,1110,16.052054794520547,20125.51,652.85,0.0,0.0,0.0,0.0,725.89,0.0,213.78177402054905,1731.488247516843,406.39786975780873,46.068053615583,0.5,22456.284,402.1790401976901
734,1106,33.794520547945204,0.0,6484.82,0.0,896.89,0.0,0.0,7629.25,0.0,197.7986436276429,2827.7649663706834,575.8938541324208,62.4903393796467,0.5,25995.0225,160.0517200806686
735,1108,17.980821917808218,0.0,4753.72,0.0,749.72,5909.29,0.0,3336.92,2910.43,249.0739764857969,1849.5008216696608,38.97389226990044,51.126661605323534,0.5,3186.9935,387.38920761084177
736,1113,31.732876712328768,0.0,2273.72,0.0,0.0,0.0,0.0,39737.51,0.0,213.15164610229183,2928.205730135751,807.5539979531459,25.365154833982057,0.5,24768.2075,404.2210811471005
737,1114,2.415068493150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0849582623677,2907.4625622528133,689.5179025694932,106.20195188459331,0.5,7328.723,165.3521770617213
738,1111,23.21780821917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.62618737653656,2228.7574655907424,453.8110487398417,67.3101062563945,0.0,42207.692,0.0
739,1112,73.83424657534246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.2065451678102,2520.9501871870693,415.3852886748096,176.4415306214613,1.0,7328.723,201.39058086615216
740,1103,31.153424657534245,0.0,15823.22,0.0,0.0,16633.21,0.0,0.0,2772.84,56.22678105285702,3324.0172713032134,19.0688081734602,60.320094109280994,0.5,9782.353,132.81101124893036
741,1105,7.308219178082192,0.0,0.0,0.0,0.0,0.0,0.0,12916.64,0.0,181.60760716765776,3823.740623056761,497.73207842450734,324.02740520359447,2.5,9782.353,62.24270678694303
742,1101,4.152054794520548,0.0,717.43,0.0,0.0,0.0,0.0,2560.92,0.0,116.15773220710189,4042.85801261757,372.2729172209157,43.01604311115007,6.0,3669.111,389.79923668430126
743,1102,29.610958904109587,0.0,13769.48,0.0,0.0,0.0,0.0,11272.1899,0.0,105.01058286120464,2930.05300769889,419.8091025348736,66.44093378142244,0.5,42207.692,502.175947608177
744,2702,20.65205479452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.03211827551263,2469.3714733697407,313.148477334906,114.75216555125908,0.0,42207.692,200.63905600811196
745,1196,15.853424657534246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.7736451496785,2076.60965535698,442.91181842611616,114.57393606565158,0.5,7328.723,107.69704482961572
746,1197,57.99452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.02783197525875,1244.4271985148403,226.11318208285283,163.37866571710174,0.0,7328.723,100.94606641199496
747,1194,19.15890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.35186019651366,1513.2204543666091,507.10473727668995,191.898818738852,1.0,7328.723,146.57057460549285
748,1195,36.76438356164383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.9240140833997,1691.269279829718,552.3510672911152,84.5606642776378,1.0,7328.723,201.51309474538888
749,1200,4.810958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.44366802999153,3667.039869040452,77.4451528992588,39.01112749012314,0.5,3669.111,60.25298673446204
750,2701,118.38082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.3339341013082,2120.8248545609667,340.47625432621527,26.533640811973395,1.0,24768.2075,110.05423054222616
751,1198,19.556164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.923917375568,1907.003359002536,269.7496882362351,31.610729136021625,0.5,24768.2075,201.499656297608
752,1199,28.84520547945205,0.0,39586.88,0.0,0.0,0.0,0.0,9495.3,0.0,139.84160502555457,685.1867493093356,115.88019159445597,57.897889817274425,1.5,28969.513,245.74680845010076
753,1187,10.715068493150683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33981.7,148.25628130494502,729.7559289488213,1011.020713552276,46.32273572863999,0.5,7588.08,44.41942245183859
754,1188,8.993150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0217944357517,2633.573263617392,433.2786009615583,114.7879891977672,0.5,7328.723,100.6675276383727
755,1185,28.535616438356165,0.0,6935.81,0.0,0.0,0.0,0.0,1344.17,0.0,119.17650734790344,1506.3089882692975,441.9482596232217,23.29379878265319,0.0,39588.608,112.89667498486284
756,1186,12.812328767123288,0.0,903.37,0.0,0.0,0.0,0.0,7804.96,0.0,76.24665935523278,841.7842697805107,781.8655575443696,55.4064638279035,0.0,2704.876,505.2123928332169
757,1192,27.367123287671237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.1938788603224,1498.845013197221,510.90229223592496,131.47824062496042,0.0,12471.284,61.420008335943855
758,1193,41.75342465753425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.1730566396119,1410.1323173242347,525.54044237505,34.755039881839714,0.5,9900.0035,145.9220704442914
759,1190,18.567123287671237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.3636788822514,1786.6448732460788,64.11862653221652,44.457110388138155,0.0,7328.723,0.0
760,1191,44.14931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.2071202748982,1778.3429892648664,162.95083957868331,73.48214334055129,0.0,7328.723,118.91692102541488
761,1178,17.084931506849315,0.0,1990.05,0.0,0.0,20161.71,0.0,14289.33,0.0,275.1606001873235,2911.8799115450743,67.62513568094337,44.816584965709055,1.5,22938.4015,100.1378714550472
762,1180,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.940176163519,1441.4542834575716,460.5621043502672,208.48244483442656,0.5,12471.284,201.99487919463837
763,1175,21.86986301369863,0.0,1376.76,0.0,0.0,18338.68,0.0,3276.11,0.0,223.05486787857572,682.5101879047818,517.59126772568,177.5271591327729,5.5,28756.6236666667,171.28359504617347
764,1177,25.447945205479453,0.0,0.0,0.0,0.0,0.0,0.0,25690.85,0.0,406.65518589627777,938.704541495668,1093.1849433854104,31.35791016216824,3.0,12471.284,86.47323059137857
765,1183,6.408219178082192,5898.42,486.93,0.0,0.0,0.0,0.0,12431.93,0.0,255.33007380529216,86.27292119876819,1113.4135245794196,202.68539526207445,7.0,22347.321,387.18049262118006
766,1184,36.271232876712325,0.0,1643.0,0.0,0.0,0.0,0.0,5964.79,0.0,187.27173676348727,1037.9636418326158,610.0567450885102,168.80219344973628,0.5,2704.876,496.1719434773633
767,1181,6.804109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.53,348.1955122075692,569.0121974356524,1173.00832828799,131.85220115305006,0.5,12471.284,13.407350684543893
768,1182,46.43150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.8247675324461,843.297837416311,717.8890931949717,44.075802557335614,2.33333333333333,30967.9645,63.058238615033126
769,1169,33.76164383561644,0.0,13000.51,0.0,0.0,0.0,0.0,18485.98,0.0,154.16876613276207,1824.2763097409488,9.76869542930767,19.0505092693544,2.0,26870.634,262.4091275908553
770,1170,21.938356164383563,0.0,0.0,0.0,0.0,18249.6,0.0,7324.01,0.0,178.18891623736707,1318.2057618332951,330.27120163888515,75.23783173888533,1.5,24178.161,147.9060848891406
771,1167,52.54931506849315,17991.24,13126.56,0.0,0.0,0.0,0.0,8831.2,0.0,525.8286095759097,1247.8098077374586,786.9300260130851,20.882312516223383,0.5,12471.284,102.26952845296356
772,1168,26.28904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.8092249122592,1501.322535464641,538.0130227491386,186.30754928074913,0.0,2704.876,100.79772704441832
773,1173,58.76301369863014,0.0,0.0,0.0,0.0,22372.25,0.0,201.98,0.0,125.50545990415736,810.6040894421446,622.4246662530416,71.17454243652583,1.0,31841.457,120.4232403710873
774,1174,20.40684931506849,4515.89,314.8,0.0,0.0,11724.52,19537.67,0.0,0.0,219.03231666572233,950.1093407833114,595.7945192081639,50.02733705584895,0.5,30967.9645,308.78088552923634
775,1171,35.06027397260274,0.0,7677.09,0.0,1205.61,0.0,0.0,18709.12,0.0,218.49731570103785,1726.2725806909984,406.9537663629951,46.48931786858884,1.0,24178.161,191.49031778067567
776,1172,26.697260273972603,0.0,14835.29,0.0,0.0,0.0,0.0,5949.77,0.0,146.0307210532965,1497.0059641848338,458.89996138894094,15.37415182822042,0.5,15570.707,178.37689214348092
777,1943,8.136986301369863,0.0,1344.92,0.0,0.0,4328.15,0.0,1308.01,0.0,417.988608056615,612.9262982385018,79.53986916320297,22.60331802083216,2.5,9041.573,203.5924678094656
778,1946,35.64109589041096,0.0,0.0,0.0,0.0,18496.28,0.0,0.0,0.0,448.49663623186143,1174.6568637922971,128.15806567160152,146.0130759697385,0.5,24651.412,144.82706339010767
779,1937,15.289041095890411,0.0,3567.49,0.0,0.0,1583.46,0.0,28388.03,0.0,229.0032892580683,1123.3875379526316,1061.5848921732695,41.72177892098007,1.5,25840.741,300.8586189841527
780,1941,20.51232876712329,0.0,3160.96,0.0,0.0,0.0,0.0,4189.89,0.0,323.80670292915204,677.983966643498,127.31366967528126,56.66980227048717,3.25,25909.648,276.4050564706154
781,1953,14.717808219178082,0.0,0.0,0.0,0.0,4336.75,0.0,0.0,0.0,509.19430505416767,1135.4387826429845,20.12155851644642,24.196305787932168,3.6,12100.652,223.4536955694946
782,1955,47.135616438356166,0.0,8908.21,0.0,1703.72,9999.74,0.0,507.31,974.54,222.60384659591728,3546.8677408287094,262.90663262445486,31.59042802988337,2.0,26535.331,305.69157338921826
783,1951,6.984931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.210868571461,1473.3583690172832,727.1820505113013,74.34471410892179,2.0,12100.652,191.33709660845292
784,1952,24.054794520547944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.7279138762631,1693.7574296159175,796.9333507347443,32.344949541953696,1.0,12100.652,194.0826543415749
785,1928,21.304109589041097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9680893060409,174.8918100589304,351.36837020208026,62.81328095732654,1.0,19973.276,77.76826945256272
786,1929,16.81095890410959,5437.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88209751455238,986.4644826275747,1325.5554305260898,230.1028667314128,2.5,27025.49,0.0
787,1924,12.12054794520548,0.0,10045.63,0.0,169.15,24900.508,0.0,16618.78,0.0,315.71733072852703,3477.944441653407,932.1209223460272,22.98817875132163,1.5,21639.4646666667,400.71420780597714
788,1925,66.69041095890411,18130.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.87055995303884,84.56230272377012,431.0256653941743,40.13120946128481,1.66666666666667,19973.276,108.0304364206924
789,1933,22.797260273972604,0.0,3598.45,0.0,0.0,0.0,0.0,2080.45,0.0,152.2802645736165,704.6320850867712,813.8123960167795,54.86716760094775,2.0,26846.565,502.8301095971637
790,1936,13.280821917808218,0.0,6098.61,0.0,0.0,0.0,0.0,6573.72,8586.27,613.3220024317473,734.951888245073,36.94946931741107,74.0184024137514,0.5,33312.6575,169.5824400846552
791,1930,12.165753424657536,0.0,362.2,0.0,0.0,0.0,0.0,0.0,0.0,380.02219938281536,217.3760014584647,551.7554991845125,150.42108006548338,0.5,26846.565,108.29602497489248
792,1931,26.61917808219178,0.0,1915.88,0.0,0.0,0.0,0.0,36282.61,8586.27,515.9079056676031,640.1780728774551,63.05035996001407,57.20348888591616,0.5,33312.6575,50.684603509956766
793,1911,96.97534246575344,0.0,19642.23,0.0,0.0,4107.66,0.0,0.0,0.0,370.085977657718,3439.970905292271,71.92494485862743,46.371239495159514,0.0,24899.02,328.45793620404544
794,1912,29.198630136986303,0.0,5271.93,0.0,0.0,0.0,0.0,26783.08,0.0,197.1618000144481,2411.180742976611,469.44152539246727,17.814807097925417,1.0,38828.858,263.21964831684943
795,1908,27.57123287671233,0.0,7007.77,0.0,0.0,86757.47,0.0,14061.68,0.0,270.2037631954128,724.855486274146,215.68819598056888,39.36440357136364,0.0,21064.706,104.01136177660857
796,1910,4.531506849315068,0.0,3724.15,0.0,0.0,0.0,0.0,7532.97,0.0,323.5334613540728,1497.0798480389392,658.5230478405562,55.78339691419118,1.5,18172.727,513.6407003711133
797,1916,8.971232876712328,0.0,4213.29,0.0,0.0,0.0,0.0,6130.63,0.0,210.547057030178,2096.7458625759905,552.0440661287454,109.8679679928854,2.0,35465.7115,278.10415793115556
798,1920,26.171232876712327,8878.17,1351.28,0.0,0.0,0.0,0.0,13647.84,0.0,288.53012835694756,1901.2724707017624,527.0582376362563,51.59897296663233,0.5,31130.097,157.85975688596884
799,1913,16.297260273972604,0.0,3845.8,0.0,0.0,0.0,0.0,1763.14,0.0,34.89268807133227,2401.4976608124334,407.1938158376065,39.13391773014608,0.5,52758.696,246.36694784153087
800,1914,34.02739726027397,0.0,3403.66,0.0,0.0,0.0,0.0,477.12,20829.66,225.54999809493805,2444.174106056169,235.03222540082305,28.440330580320936,0.5,40305.1375,411.1508048310057
801,1906,113.07397260273972,0.0,0.0,0.0,0.0,0.0,0.0,29683.27,0.0,72.86644477843734,2207.823795846097,201.4507644506641,26.297305012183976,0.5,24579.592,117.09727915435252
802,1907,16.415068493150685,0.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0,356.090203646568,1473.186524165095,958.9162486929408,16.549160891878053,0.5,21064.706,322.89461214845727
803,1901,25.801369863013697,11082.48,678.7,0.0,0.0,4305.55,0.0,16619.278,0.0,432.4454069168336,1281.5477564755522,516.4277389728508,45.46293603432887,0.0,24579.592,332.8717166910228
804,1904,35.76164383561644,11312.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.3571681523268,2043.4477679997224,17.762467070251567,13.298296478861618,0.5,23393.1515,329.8303392833879
805,1804,24.519178082191782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.81655838304107,4197.514420724515,63.33924731320128,74.0091529437595,0.5,10263.095,64.89318703034904
806,2000,29.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,10126.86,0.0,232.17996139557297,2200.825831588889,443.467880149517,132.65792233262283,0.5,23393.1515,191.43022079032676
807,2801,33.57142857142857,0.0,0.0,0.0,0.0,2343.82,0.0,0.0,0.0,332.1678392954826,3021.9282774949256,543.1727957263638,49.719903867187945,1.5,24899.02,232.21297771886563
808,1998,23.442465753424656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59898.45,262.5343352628734,441.4025140353924,174.3653945068214,300.94920895137835,1.0,18172.727,52.51968510067262
809,1999,7.622727272727273,0.0,1909.74,0.0,0.0,0.0,0.0,10129.98,0.0,213.74314786408428,987.4167958658611,747.5225293056078,74.60860972029384,4.2,9041.573,340.4682620850247
810,1988,37.00958904109589,0.0,5665.691,0.0,0.0,0.0,6733.13,16487.23,0.0,255.5333274790276,837.5362534945763,783.2350602510093,68.58275751749686,1.5,27025.49,240.63209508506807
811,1991,24.60821917808219,0.0,6084.17,0.0,15686.37,29234.18,10159.24,0.0,0.0,179.91513441812555,498.7185879227524,206.23390318019,74.04246260037067,2.66666666666667,39718.644,256.5684722376873
812,1986,47.2027397260274,0.0,0.0,0.0,0.0,2343.82,0.0,0.0,0.0,332.1678392954826,3021.9282774949256,543.1727957263638,49.719903867187945,1.5,24899.02,232.21297771886563
813,1987,24.542465753424658,0.0,0.0,0.0,0.0,0.0,0.0,16626.5,0.0,630.0612586476042,1153.0775452546063,553.2732093195505,113.81038659790399,2.83333333333333,32809.7455,239.86270553345048
814,1994,16.527397260273972,0.0,0.0,0.0,0.0,18944.8347,0.0,0.0,0.0,280.28308417814964,508.20508900804816,89.88751310770294,220.05597270974923,1.25,19618.7165,36.21997816894351
815,1996,34.35479452054795,0.0,7007.77,0.0,0.0,46103.44,0.0,0.0,0.0,333.00100166221154,667.191638176831,153.0768488601274,63.203489639907,0.5,21064.706,145.66380600175438
816,1992,4.49041095890411,0.0,3415.49,0.0,0.0,0.0,0.0,4498.56,0.0,348.53678488922066,721.0339638638281,759.7648137655007,46.03556824442443,2.25,12100.652,159.97479671887203
817,1993,9.515068493150684,0.0,0.0,0.0,0.0,0.0,0.0,33384.936,0.0,13.940245347764144,754.0286132634078,485.02424470227413,28.6995450349909,2.5,12100.652,69.43089168201817
818,1977,18.50958904109589,0.0,0.0,0.0,0.0,4336.75,0.0,0.0,0.0,509.19430505416767,1135.4387826429845,20.12155851644642,24.196305787932168,3.6,12100.652,223.4536955694946
819,1979,4.686301369863013,0.0,255.06,0.0,0.0,0.0,0.0,11848.13,0.0,14.613946903003995,1113.2969066525,600.2624204993969,87.24554921288109,0.5,21064.706,178.7912950837321
820,1975,22.14794520547945,0.0,4941.85,0.0,0.0,0.0,0.0,1824.23,0.0,139.09585442865,2600.217105197656,48.07824835203394,102.52957078720816,0.5,40305.1375,545.6587340822246
821,1976,8.732876712328768,0.0,5548.38,0.0,0.0,0.0,0.0,8063.94,0.0,87.58374058929307,2346.5835725674287,100.9834994040458,50.31031657692576,2.66666666666667,32361.98575,578.9980803282368
822,1984,23.90958904109589,0.0,1766.8,0.0,0.0,12484.89,0.0,21415.65,0.0,194.66437437654287,1936.2853694450384,705.4650616931652,40.099334162769935,0.5,24651.412,211.20658149767388
823,1985,57.983561643835614,2537.6,4110.31,0.0,0.0,47268.451,0.0,25320.96,0.0,242.0322185819007,2167.879717769257,679.0410484199077,73.96432061290048,0.5,31130.097,61.29880164746898
824,1981,12.297260273972602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.6066855293581,1695.5831151897237,874.3008473121834,5.661502784771856,0.5,12100.652,100.02784364520552
825,1983,24.972602739726028,0.0,742.42,0.0,0.0,567.39,0.0,23699.88,0.0,278.8440010909928,1469.908046573628,179.8724145977309,71.15870840247887,2.0,31130.097,149.5529346337241
826,1967,5.654794520547945,7319.77,0.0,0.0,0.0,0.0,0.0,456.47,0.0,311.8144334096565,1149.2704690547307,1208.7583802591112,150.0429277053613,2.5,22539.275,307.2838849057888
827,1968,7.276712328767124,0.0,1197.66,0.0,0.0,676.05,0.0,0.0,0.0,40.520635783776314,349.0863163573694,458.9076263973485,132.32977277713132,1.5,33282.6045,208.10613668559415
828,1965,15.097260273972603,0.0,0.0,0.0,0.0,4029.57,0.0,32947.95,0.0,389.1846974463788,706.3176649019694,302.2987351865131,144.08759411792013,1.0,23409.9205,117.75350609534517
829,1966,22.63972602739726,0.0,3915.24,0.0,0.0,0.0,0.0,25834.506,0.0,517.2131786690236,582.9332824133428,480.55915326015446,136.96648158123472,0.5,23409.9205,35.91689500961931
830,1973,7.352054794520548,0.0,212.83,0.0,0.0,0.0,0.0,8928.377,0.0,230.96757507393912,934.2260547429629,266.19303013585693,28.515889298869908,3.0,12100.652,406.7984465859527
831,1974,19.836986301369866,0.0,572.36,0.0,0.0,0.0,0.0,15999.167,0.0,549.8250649891634,1452.600906385376,276.3951887113405,34.95125038658624,0.5,24579.592,100.4599470668743
832,1969,3.2684931506849315,0.0,61.41,0.0,0.0,0.0,0.0,0.0,0.0,433.42474259936614,1605.43329085323,1149.3800189123835,73.42845406396401,2.0,9041.573,108.36461716794372
833,1971,7.008219178082192,0.0,1710.88,0.0,0.0,0.0,0.0,0.0,0.0,610.49169847281,390.0321487996468,296.75735610259994,87.5657690757382,5.0,10571.1125,126.0014257261586
834,1958,22.78219178082192,0.0,5829.97,0.0,0.0,54253.524,0.0,39258.14,0.0,169.15061945451964,2032.110009271929,615.284595075032,28.558437949988633,0.5,41944.3965,171.99403933591643
835,1959,18.524657534246572,0.0,2863.99,8799.78,0.0,32977.0,0.0,0.0,0.0,69.2057654062715,2006.4981792095011,667.4476064979866,73.10012121084881,0.5,31130.097,127.07729185429523
836,1956,19.716438356164385,0.0,1705.568,0.0,0.0,16718.51,0.0,0.0,0.0,598.0743290574505,1622.527197040874,492.14966441702046,54.983821947595295,0.0,24579.592,167.79961772050572
837,1957,23.526027397260275,11707.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42417372605964,944.753003524449,430.0729222550852,101.56701696063928,0.0,21064.706,100.13003984829568
838,1962,21.57397260273973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.4981241983611,3056.4385668038008,680.7105645372993,50.20336354470052,1.5,24899.02,161.06700744330803
839,1964,18.197260273972603,3616.2,4180.58,0.0,0.0,0.0,0.0,0.0,0.0,305.95241371685364,364.97958475044913,558.4520010497209,239.1171080976174,0.5,19973.276,169.269024556029
840,1960,38.61095890410959,0.0,1399.05,0.0,0.0,6269.23,0.0,329.28,0.0,208.34908297523617,1965.1921847807216,677.4233633615294,35.348681714529974,0.0,31130.097,213.9701466751218
841,1961,79.22876712328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305934.25,267.6821319396171,2213.9624855004417,81.0390226634323,121.88725600147662,0.5,27854.8445,0.0
