,대여소번호,일별평균이용량,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
283,1650.0,106.43972602739727,0.0,41.38,4009.64,0.0,92449.25,0.0,0.0,59800.69,75.7578365846021,1034.2423343179598,439.69437512668503,91.410870056725,0.5,15906,227.031070309371
284,1448.0,78.14657534246575,0.0,3263.62,0.0,6313.14,8730.4,0.0,60441.163,33955.44,403.838622726049,1404.2270077350101,309.77087898930597,52.8060483986539,0.33333333333333304,23588,356.56713335032504
285,303.0,66.97534246575343,0.0,13046.11,55364.115,0.0,66127.91,0.0,25088.13,0.0,226.278128728852,859.4379163046409,195.50235803666303,186.541001674617,1.0,4663,850.2673750401401
286,338.0,60.76164383561644,0.0,6984.17,0.0,0.0,0.0,0.0,375.01,0.0,190.799429595784,833.414498086638,417.425952295171,99.12954083595051,0.5,3674,660.549631483944
287,1531.0,86.41780821917808,0.0,11365.37,0.0,0.0,1507.91,0.0,3722.66,97950.76,291.134139782459,1334.7201219354301,75.7380355213827,14.743567319837101,0.8,25835,845.981977014492
288,1218.0,83.74794520547945,8316.94,15885.02,0.0,0.0,5492.5,0.0,29003.02,0.0,194.813051272006,1266.22731314386,28.761133536852302,51.5008673146947,0.5,26591,737.215677322209
289,731.0,86.05068493150684,0.0,6203.65,83651.31,0.0,0.0,0.0,0.0,0.0,370.461358086384,2857.41713079771,611.7025354749791,94.23953577480489,0.0,15656,278.09368500091597
290,911.0,76.65479452054795,0.0,10432.83,9805.23,376.19,2458.2,0.0,9847.28,0.0,190.765750103047,1090.84159618477,51.460973189231794,71.8963705522478,0.5,54676,796.992041057278
291,155.0,68.01643835616439,3323.2,1176.63,0.0,0.0,529.22,0.0,9002.491,0.0,358.16060858798994,1506.1502967977801,86.293332192216,70.63274813066491,0.5,29270,445.22730506661
292,2264.0,91.8958904109589,0.0,15788.84,0.0,0.0,17981.56,0.0,27512.02,0.0,426.241362083871,1412.7862243053,259.69458519209996,56.1643234662558,0.5,25266,971.098744486747
293,278.0,81.96849315068494,0.0,11569.69,0.0,0.0,53386.02,0.0,33460.145,0.0,386.399088823917,2578.62862592752,359.163851147829,46.0599444342778,0.5,21639,805.3138275988721
294,201.0,75.03972602739726,0.0,5974.19,0.0,22294.73,90883.62,0.0,0.0,0.0,157.068791479547,2197.45072575638,463.105332176595,164.367269547644,1.0,15710,544.089669027497
295,129.0,55.8054794520548,0.0,32934.82,0.0,0.0,33693.0,0.0,511.14,79.08,264.492210026528,473.329199538313,60.3914611839273,22.313694964475,5.2,44435,1129.46900873911
296,1001.0,81.89315068493151,0.0,12063.0,0.0,3169.43,16032.98,13107.02,326671.495,55669.27,234.10625645515498,2100.2313125995397,391.568382110553,34.1016125449727,0.5,16989,1026.5926441416802
297,185.0,62.610958904109594,0.0,149.9,0.0,0.0,0.0,0.0,50073.0,0.0,76.85787571267109,1139.32571791671,581.824298028296,246.737708659125,2.5,12090,590.783851442998
298,1150.0,103.65342465753423,0.0,16231.25,0.0,0.0,0.0,0.0,9699.45,0.0,122.32566774136299,1589.7740493040199,138.189417031895,32.3708861159119,0.5,16075,693.378520538485
299,660.0,67.86849315068493,0.0,18661.46,0.0,0.0,30053.4,9973.98,1293.98,94356.862,456.252168302452,1271.12352909517,241.87029404506,9.10978789266868,0.0,30637,969.381672133864
300,2231.0,72.3876712328767,0.0,8142.35,0.0,0.0,242606.97,0.0,38566.83,0.0,337.444125645513,1067.40713748104,263.60907458472803,90.412575059818,0.5,28100,651.86590733704
301,1264.0,83.7931506849315,3490.54,17712.76,0.0,0.0,28209.48,0.0,1315.32,0.0,144.281316828111,2144.24515176361,70.994192191201,100.25163343981899,0.5,35529,939.321162129774
302,2136.0,88.46027397260274,0.0,17507.33,0.0,9252.11,17738.18,4469.06,18073.75,60745.64,286.18360466780604,2756.57731075023,45.3566293788621,58.5168799677347,2.8,31876,807.378885689157
303,571.0,56.56027397260274,37803.911,944.02,0.0,0.0,0.0,0.0,868.14,0.0,134.456523183596,254.33387184072004,54.2461899802297,156.19243397510002,2.0,20070,256.447171899226
304,1208.0,72.0205479452055,365.09,2782.55,0.0,0.0,18410.69,0.0,56959.99,0.0,484.55450016662905,1504.3899570871201,97.48380868168042,65.4088492247689,0.5,23547,772.469185078123
305,362.0,75.04246575342465,0.0,4504.53,0.0,0.0,12719.03,0.0,16640.28,1190.55,25.5136766001615,1521.3305077984398,400.757289826689,22.6721309531605,2.1666666666666696,44591,1310.93034817019
306,543.0,373.95833333333326,0.0,267371.35,0.0,0.0,0.0,0.0,10050.06,0.0,116.294321519733,1741.3766023047199,97.00130043660151,32.8330499016985,1.0,15101,487.071467833275
307,624.0,73.31095890410957,14097.49,7214.19,0.0,0.0,0.0,0.0,87341.44,19804.64,269.37487729929,1445.3245166118302,463.316039878379,35.8529947151787,0.5,29854,727.664190102122
308,433.0,67.26575342465753,0.0,1156.65,0.0,112169.9,84781.44,0.0,441.71,0.0,360.77075139990194,1061.39368310032,46.6757591014238,103.60756283331499,0.33333333333333304,3704,656.118969651532
309,1414.0,87.65616438356165,0.0,25519.6,0.0,0.0,0.0,0.0,16733.41,0.0,20.472568887842602,995.995929758857,83.5575775963707,48.585462147468796,1.0,22255,1301.14016093117
310,642.0,215.98979591836732,0.0,5276.45,0.0,1108.37,1480.43,0.0,0.0,0.0,97.2797544131184,1353.34050141471,176.53396647408002,70.50320121691459,1.0,21998,734.484271920572
311,3535.0,81.46986301369863,0.0,16776.54,0.0,0.0,1022.25,0.0,19970.82,0.0,306.536541958405,1453.94484409203,740.028218625587,59.0625313320605,1.5,25677,1385.24698533596
312,277.0,73.64109589041095,0.0,30403.9,0.0,0.0,13240.99,436.65,14773.64,4576.71,186.717084416143,3852.77669874894,283.033678418404,129.640973042001,0.5,18881,839.1956190495689
313,546.0,69.22602739726028,0.0,16020.31,0.0,0.0,6310.05,0.0,23908.165,0.0,251.830155566272,1322.09249361856,515.618846380882,57.112261136380205,1.33333333333333,25295,779.3177904063119
314,578.0,69.05890410958904,0.0,11266.37,0.0,347.04,13847.76,0.0,12255.38,0.0,280.164446606162,1100.86758371983,679.8958032259941,20.462550416506602,1.0,11213,865.8257203402451
315,204.0,64.62328767123286,0.0,0.0,0.0,24414.51,81736.79,0.0,0.0,0.0,358.256809345547,2619.7363949720198,75.50314861991221,52.55726207512429,0.5,15710,285.18624127591204
316,1319.0,54.25753424657535,0.0,3044.68,0.0,194.0,1631.59,0.0,47155.48,0.0,51.91945148348479,835.6104746942231,726.893784664595,79.6300674497692,1.0,41042,1269.0172791373
317,355.0,55.92054794520548,65956.53,45836.01,0.0,0.0,10701.48,0.0,499.06,0.0,166.868010147643,290.608560314574,621.856827326343,30.516021442494,1.6666666666666698,4439,733.120669174397
318,227.0,99.44246575342467,0.0,1979.42,0.0,0.0,0.0,0.0,26650.31,0.0,701.357730305689,3040.1896358142894,468.517423832039,90.52916462958721,1.25,13280,514.748197896437
319,1656.0,72.72054794520548,5947.41,3142.25,0.0,0.0,0.0,0.0,110835.68,0.0,253.249175509851,728.6138224903,535.64862235048,16.791761336434902,0.5,26067,359.630867482418
320,226.0,68.50684931506851,0.0,1026.85,0.0,0.0,0.0,0.0,0.0,0.0,193.75241571529202,2903.8786509358397,54.4959801322798,147.795795262551,1.6666666666666698,15710,472.874913402364
321,1206.0,60.31506849315068,0.0,0.0,0.0,1394.99,43533.0475,0.0,11617.82,0.0,201.597362732509,3447.21660762847,407.64592033590696,119.498806787296,0.0,39136,455.12748811501
322,501.0,64.24520547945205,1598.09,1352.02,18860.48,0.0,0.0,0.0,110494.87400000001,0.0,57.4880849241419,786.652711543497,375.850628245624,145.678542132737,0.0,24085,476.06430483382996
323,1306.0,57.232876712328775,0.0,21154.56,0.0,0.0,1546.62,550.38,4236.02,0.0,107.49759634450199,326.446607098562,42.8530171338633,19.2774342061342,4.25,21120,1272.19717423014
324,458.0,72.13150684931506,0.0,0.0,3865.46,0.0,168860.35,0.0,0.0,0.0,121.273904564433,968.922223838025,143.051472392322,62.8036536524501,1.0,10136,719.582374837078
325,507.0,65.88082191780822,0.0,5533.19,0.0,0.0,0.0,0.0,47893.92,0.0,322.274534389431,1305.66005263517,414.706411016803,112.457602349686,0.5,11213,647.758181291381
326,249.0,100.04520547945204,16115.24,88.08,0.0,0.0,0.0,0.0,0.0,0.0,360.973563016547,2317.58240853826,461.58672237404505,73.115707548039,1.0,15710,368.78021894917
327,143.0,64.48356164383561,0.0,0.0,0.0,0.0,24441.45,0.0,177794.5222,0.0,572.607673003277,275.470965651083,136.453477748365,71.8473125381878,1.75,53797,609.066951799416
328,2377.0,76.85616438356166,3252.51,2539.47,0.0,0.0,133994.62,0.0,0.0,0.0,250.49324999852797,3790.2148015701705,97.47364873643829,36.099278978483504,4.0,5717,573.669289355034
329,1351.0,74.24931506849316,14408.68,13963.06,0.0,0.0,2405.26,0.0,3602.78,0.0,110.871922900026,1248.0584189945698,467.536820034207,82.1632462826492,1.6666666666666698,36528,1404.2894564337
330,165.0,63.197260273972596,0.0,3705.42,0.0,0.0,0.0,0.0,44028.52,0.0,272.6770313128,993.8178670639489,750.286642393974,58.1742622243167,2.5,47342,336.370659558066
331,1451.0,85.74246575342465,0.0,16513.58,0.0,0.0,28546.64,0.0,3689.77,0.0,145.206450060394,752.014765255307,387.348531397437,113.39023839965598,0.5,23434,599.925752460043
332,236.0,72.76712328767123,0.0,2852.4,0.0,0.0,0.0,0.0,45663.1,0.0,99.638342137259,2949.4797424191697,197.75606773946998,34.5374855990199,0.5,17300,411.80666278167297
333,1655.0,92.20958904109591,0.0,0.0,0.0,0.0,0.0,0.0,41796.405,0.0,142.54613804737699,778.020284291025,612.42558044625,52.6506687486098,0.5,43668,546.6374409649089
334,561.0,72.13561643835617,0.0,3591.26,0.0,0.0,3127.35,0.0,13194.63,0.0,194.553486496293,1456.12898615178,88.9658935235215,16.558951900473698,0.0,8683,325.376241162294
335,764.0,69.09452054794521,5766.62,16961.12,0.0,0.0,0.0,0.0,96516.44,0.0,358.550288684012,2727.4059390222196,727.804669038434,92.06663069521379,0.0,36310,452.081052858106
336,539.0,78.01780821917808,0.0,14896.46,0.0,0.0,0.0,0.0,6080.18,0.0,407.07476491915395,706.19370006901,557.322834624964,129.1721330202,1.0,26888,999.720209046803
337,529.0,57.29041095890411,0.0,10142.34,0.0,1152.79,57559.65,0.0,609.23,0.0,131.534638866148,1175.86292988218,85.42551187508741,193.104165668462,0.666666666666667,26025,794.250490327809
338,2139.0,55.62328767123286,12130.85,15548.52,0.0,0.0,1184.29,0.0,4115.53,0.0,221.26860402445203,1550.23373802273,1315.34905058512,25.287497279082302,2.8,30799,732.414986341021
339,579.0,61.797260273972604,0.0,14736.69,0.0,0.0,2547.06,0.0,16272.96,0.0,290.749491625791,747.655932132493,140.584270412632,33.9234491506595,2.2,11808,900.12668009316
340,2066.0,69.78219178082192,0.0,20178.99,0.0,174.74,8390.87,0.0,41135.07,0.0,221.92403885559202,3713.1826781730297,575.5597295217201,72.6326445427208,1.5,28239,762.016263320067
341,1363.0,75.25890410958904,2299.35,11328.71,0.0,0.0,0.0,0.0,50922.31,0.0,178.041391710672,952.8006258453461,283.685912750431,149.910513674053,4.42857142857143,19047,1346.4991691338198
342,659.0,74.67808219178082,0.0,11699.78,0.0,0.0,19747.81,0.0,36748.44,404.95,98.27826899020658,1152.90218894463,135.907836387766,172.65099205866002,1.0,30637,1025.48403106004
343,327.0,62.66575342465754,0.0,15431.79,108.1,51176.53,5853.57,0.0,904.37,43207.88,243.828828656635,162.789694584266,389.642121129203,41.105847546479,0.5,3674,1078.54927074004
344,229.0,85.0123287671233,5610.02,2564.84,0.0,0.0,1789.605,0.0,176.69,0.0,154.983086405363,3392.74219558992,266.259380199791,171.227121456091,0.5,13280,467.85862819875297
345,264.0,59.12328767123286,0.0,16572.26,0.0,4669.72,65129.64,4007.12,2529.49,0.0,308.860623579431,3181.6725130869395,510.435674695458,19.9871823276563,0.0,22342,1012.6854277585301
346,1320.0,84.2972602739726,382.49,19304.87,0.0,298.02,0.0,0.0,11602.86,0.0,285.94393003324103,1069.52758201642,703.706612359498,43.611340090378505,1.25,20341,1014.2248380332901
347,1288.0,58.08904109589041,8904.81,8988.08,0.0,0.0,7688.42,0.0,24114.09,0.0,157.159693991698,3208.31974661823,795.9352398776041,59.7781140845068,1.5,25392,762.611115000435
348,1741.0,77.41369863013699,0.0,7003.25,0.0,0.0,26471.551,9516.08,12167.97,0.0,170.473539796362,1584.34978201111,409.867727533508,30.9112545261776,1.5,21797,819.206505772376
349,162.0,36.27808219178083,40488.43,6124.31,0.0,0.0,5821.23,0.0,2029.67,0.0,698.3262701696491,376.807940282312,947.608785985935,114.81410673921002,8.2,17228,404.82853595642194
350,1182.0,88.98904109589041,0.0,5932.06,0.0,0.0,10611.19,3225.53,25243.96,0.0,214.08813112219602,855.3555788471249,707.134491775856,38.7653956123599,1.6,26988,260.63160335877103
351,560.0,67.66849315068494,0.0,12809.98,0.0,6337.52,0.0,0.0,19553.35,0.0,172.845078090281,418.989662308366,617.616566078285,77.28054248546141,1.2,18377,1618.01944965659
352,335.0,59.9041095890411,0.0,23583.84,13396.96,751.57,5834.62,0.0,937.14,64285.72,282.034369894827,517.477703559165,163.734253006094,115.805493549095,0.5,3674,1019.7985133451599
353,356.0,55.55616438356165,65611.23,39445.7,0.0,0.0,3135.65,0.0,413.96,0.0,188.928816628506,240.80460091871498,576.4620404237941,22.031334967048302,1.5,4439,320.850586816532
354,1449.0,75.4068493150685,0.0,14068.39,0.0,0.0,8017.0109999999995,0.0,10529.83,0.0,190.222550771958,1549.4294022520098,74.43054783968391,122.362344422767,1.0,23588,697.7024241929599
355,2140.0,877.2063492063492,0.0,19865.3,0.0,0.0,1501.07,0.0,22155.75,0.0,227.875474299856,2356.25628824614,668.279972771996,44.052328612942894,5.888888888888889,25274,1406.97653575132
356,291.0,80.52191780821917,5928.35,3254.72,0.0,0.0,8944.78,8638.19,0.0,0.0,459.384201172292,3135.24665785055,581.316670649798,79.5248669514376,0.5,17300,434.129994399872
357,258.0,63.11917808219178,0.0,7547.52,0.0,2021.95,19881.586,0.0,23469.173,0.0,237.55568595498102,3802.966441845,261.513338511875,111.590779930138,1.75,29447,923.1961325765849
358,223.0,61.53150684931507,0.0,17569.58,0.0,0.0,5647.62,0.0,42274.4,0.0,288.195635426695,2655.3643504772303,476.68049913844595,87.0578432177499,0.0,15710,568.170143673157
359,2615.0,74.72876712328767,0.0,0.0,2017.58,0.0,5274.43,0.0,9278.19,0.0,299.616067992846,3296.29831813146,315.895766655739,37.549608151172706,1.5,42076,373.10249629584604
360,1960.0,70.91780821917807,0.0,7254.01,0.0,0.0,17136.94,0.0,30645.7,0.0,202.039124491851,1954.74545289909,664.825908851465,50.5664730045695,0.5,16777,632.865595427643
361,328.0,55.05479452054794,17736.12,21780.27,0.0,0.0,12813.77,0.0,276.3,0.0,99.52624319846839,448.293059019643,346.567093668312,57.4121704381166,0.5,3674,803.4798772507941
362,1827.0,102.24520547945204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.34083397882995,3292.25895576331,78.07807729862971,128.069262894716,0.5,41084,505.06406188770796
363,3102.0,51.289041095890404,2736.45,24128.48,0.0,0.0,887.18,0.0,20154.95,0.0,164.963584735775,829.803958053333,1320.6299820355,11.772620600522302,3.5,21111,979.816605506947
364,239.0,58.863013698630134,0.0,3946.52,0.0,0.0,50903.45,0.0,2159.35,0.0,230.193351868546,3399.86857533203,389.543595167144,39.475020719533894,0.0,52162,801.5605861320599
365,390.0,65.11232876712329,0.0,20588.08,0.0,3394.33,20791.61,0.0,56294.05,0.0,372.78711770349406,551.9462981249491,96.28558999791349,42.3381820328661,3.28571428571429,6074,1028.02580748736
366,841.0,72.37534246575342,0.0,10368.54,0.0,0.0,28519.77,0.0,698.56,0.0,146.62120894308399,1853.6146803880702,99.2864114775202,117.438856295102,2.5,12769,671.4267440346231
367,2109.0,85.82465753424655,509.07,17214.47,0.0,0.0,2559.63,0.0,20254.1,0.0,1.67195214656539,2211.4361329166,585.544715551383,7.93568682190373,2.22222222222222,30614,1261.27190958624
368,1122.0,97.28082191780823,4059.7,74.34,0.0,0.0,0.0,0.0,0.0,0.0,15.5080870757288,1704.2007223016599,530.905129184021,218.420464925649,1.125,29942,370.313750419238
369,765.0,115.31550068587107,3240.04,151809.34,0.0,0.0,0.0,7435.48,42462.12,5848.24,180.793252156193,2771.55643781734,40.8517863252946,91.1898148259729,0.5,15656,498.902514287064
370,530.0,74.6986301369863,0.0,547.53,0.0,0.0,0.0,0.0,72001.08,0.0,215.03379487613498,1559.0404434337197,496.40625072042803,5.29771229025251,1.5,14008,256.370388859664
371,1119.0,89.52739726027397,9250.79,7097.59,0.0,0.0,3223.56,0.0,55288.41,0.0,382.803217155801,1328.5400929775099,434.596576206686,34.454540432231305,2.1666666666666696,38180,393.381241847544
372,414.0,65.49863013698629,0.0,13724.88,0.0,0.0,97705.29,0.0,18373.22,0.0,449.449047770133,2547.13898853553,307.974276359543,66.4309109969839,0.5,16382,1155.53084936445
373,145.0,62.76849315068493,0.0,1469.49,0.0,0.0,96697.93,0.0,0.0,0.0,630.8661831152771,363.528332611767,26.050349948347698,52.5428178682975,1.6,33191,808.2135243252291
374,582.0,66.3054794520548,43034.55,6941.12,0.0,0.0,0.0,0.0,2798.28,0.0,248.01332648425898,1469.0317851667,389.509495819886,27.606401466452304,0.0,8683,564.9169488123069
375,214.0,57.30958904109588,0.0,458.08,0.0,0.0,136026.24,0.0,0.0,0.0,287.82671183310396,3105.04653708774,334.63188166538,66.09486503516071,0.5,15710,319.069337326565
376,1904.0,65.07945205479452,11312.04,0.0,0.0,0.0,13563.97,0.0,0.0,0.0,623.974204702615,2030.14258999376,10.7300231914745,24.680664204372,0.6,35867,719.368746617128
377,267.0,69.02876712328766,1344.0,19370.96,0.0,0.0,22628.98,0.0,7327.29,0.0,195.8056057931,2926.41132349665,393.179318287814,143.74475546298902,0.5,35264,870.272374621405
378,722.0,85.09589041095892,0.0,19542.84,0.0,0.0,0.0,0.0,11078.945,0.0,94.7786902768609,2479.39968078405,409.16760236855697,96.8760251877693,1.0,26731,666.568735753957
379,314.0,52.610958904109594,0.0,5578.86,52216.3,0.0,0.0,0.0,1696.28,0.0,357.891422740068,604.64172673619,540.946104821049,91.47956883080141,2.0,7196,699.3162587384089
380,1220.0,74.7958904109589,3346.0,13551.456,0.0,0.0,1486.86,0.0,10676.05,5755.88,62.7173206680235,4116.65784546103,691.3661793145681,114.03041082856701,0.0,16773,565.682572919553
381,537.0,65.82739726027397,19012.23,30289.365,0.0,0.0,0.0,10948.87,5504.19,3311.09,201.170916963339,227.55097723966202,349.177119930336,14.397303278310002,6.571428571428571,9449,1007.0822407028501
382,627.0,76.6,0.0,15869.15,0.0,0.0,4901.27,0.0,24118.11,0.0,127.94745444200001,1270.78984125025,1421.24451830509,57.793347920892,0.0,16057,625.438866832551
383,1336.0,67.58356164383562,0.0,17676.6477,0.0,0.0,7942.07,0.0,70748.392,0.0,80.1937703025925,648.711576897121,260.696145683241,36.2374230280095,1.0,31251,1056.29508816697
384,2348.0,1370.1891891891894,15453.23,0.0,0.0,0.0,446815.31,0.0,0.0,0.0,753.594595029115,4045.1546929266497,585.518157276782,62.42369325222239,1.6666666666666698,53643,735.255299139874
385,1125.0,93.5917808219178,5516.48,13505.6,0.0,0.0,3860.93,12061.81,17646.75,0.0,309.05511989674704,644.861454082512,460.695696576519,25.9613260467169,3.0,40109,917.5145008183761
386,2222.0,81.19315068493151,0.0,23549.43,0.0,0.0,6771.39,0.0,34902.61,0.0,334.70748086745397,1787.43797935254,173.555758553425,32.360561825364,0.5,23326,783.792908366692
387,1193.0,85.71780821917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.14197932079804,1396.6222683746803,503.407446090225,45.82134973524529,0.33333333333333304,40885,370.072124445969
388,1191.0,80.85068493150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.2714229314281,1781.12453094882,151.76052486472,70.4604929361009,0.666666666666667,40885,445.97556699310303
389,726.0,85.42328767123287,0.0,4719.92,0.0,0.0,0.0,0.0,94195.071,0.0,126.44370107363001,2076.27843369341,1011.7731108125599,26.301271475560497,2.6666666666666696,33817,567.073103834533
390,1024.0,76.34931506849315,2064.9,27202.43,0.0,0.0,24585.07,2519.18,5717.08,0.0,276.384722485851,1287.48595238522,259.716644700775,103.09126268788602,0.5,10404,861.326515564616
391,1447.0,73.36712328767123,0.0,23928.72,0.0,0.0,0.0,0.0,13264.54,0.0,31.0848621367562,980.625428996268,40.8980535679946,27.668267198955103,1.5,17124,1240.09877448943
392,2302.0,59.22328767123288,0.0,47477.32,0.0,3400.18,28050.22,0.0,2438.4,0.0,336.061501335905,1798.5309587508898,129.207679955198,39.5866540386698,2.0,33266,791.3611450413761
393,1433.0,78.75753424657535,0.0,21840.82,0.0,0.0,0.0,0.0,29796.58,0.0,187.955802959273,1908.71607041637,59.0528160871862,66.2335639869687,1.0,21262,927.8640130433349
394,1235.0,66.48356164383561,8308.68,11584.76,0.0,0.0,1739.38,0.0,59099.88,0.0,136.632337183016,3905.15658811464,410.762560186506,132.190985676711,0.0,32927,401.048322943107
395,1195.0,76.94109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.7248534066221,1699.57839255832,554.672082159531,105.911605379999,0.5,22639,374.86509841417296
396,746.0,76.28219178082192,0.0,11355.82,0.0,0.0,59766.99,0.0,48450.87,0.0,186.94188120219602,2467.8894617627802,983.1613468734199,19.2128219076637,0.0,20654,196.092903118647
397,1248.0,65.64246575342466,12535.16,938.93,0.0,0.0,1938.27,0.0,16634.7,0.0,198.381769396197,1042.2629595494,690.2424734608701,19.997761207586,0.5,32769,489.794659693975
398,1297.0,64.87397260273973,0.0,3953.83,0.0,0.0,2072.36,0.0,17073.67,2181.96,267.099567848863,2650.97751465883,488.938588308466,159.87561511248398,1.0,56800,617.8479864399
399,290.0,64.9068493150685,7722.93,4173.31,0.0,0.0,2992.79,0.0,24525.85,0.0,206.536959806747,3260.70747495075,506.47340033734,67.4484999199762,0.0,21984,491.211714365345
400,2608.0,61.69178082191781,0.0,0.0,0.0,0.0,29504.27,0.0,0.0,0.0,381.124230901696,2279.15842149484,353.031834688106,72.321196343524,1.0,24181,186.070567927582
401,837.0,79.33013698630137,0.0,2451.82,0.0,0.0,0.0,0.0,20940.34,0.0,181.725065242295,890.484756476447,219.546734959919,171.675787225009,3.75,12073,871.100100133894
402,956.0,89.97397260273972,343.2,15209.61,0.0,292.9,6021.06,0.0,26080.39,1691.53,129.957705181703,885.460240765343,521.832565879557,10.5391584354815,2.0,25567,1024.7892759039698
403,341.0,53.45753424657535,22199.79,14299.3,5376.37,0.0,8099.27,0.0,1067.56,0.0,167.449446783029,322.628396121398,85.18125494020491,40.9773040007326,1.0,16396,748.226434279854
404,1988.0,70.06027397260274,0.0,15811.301000000001,0.0,0.0,0.0,9849.47,42216.51,0.0,310.110165326874,849.56218260228,833.31223290678,13.3479370248145,1.5,25704,777.496378032674
405,1262.0,65.38630136986302,13405.71,15957.04,0.0,0.0,0.0,0.0,24586.57,0.0,67.07081997271999,2432.8553659788,245.656961628993,109.090969848342,2.0,14218,793.203760978961
406,622.0,65.5054794520548,1474.36,24558.926,0.0,0.0,2082.34,0.0,23711.507999999998,1215.25,261.722546156586,633.01058293885,1006.7295337225901,116.688714886585,2.1666666666666696,23123,880.9513084993291
407,170.0,58.47808219178082,0.0,4194.4,0.0,0.0,0.0,0.0,1564.02,0.0,133.439444994278,792.673648675776,800.6839907347189,62.736525460753896,4.5,44464,753.566404062247
408,398.0,55.545205479452065,927.6,22640.737999999998,318.81,1829.68,29225.92,0.0,2692.75,0.0,438.42009058193804,930.4874494807581,55.16114510672279,18.395380522642103,1.0,823,1014.85939377869
409,324.0,55.93561643835615,0.0,2569.32,0.0,3892.52,66007.63,0.0,0.0,178520.78,517.908645406387,773.792039688183,366.87372425471705,33.632322305982,1.5,5803,438.396687260547
410,320.0,57.67260273972602,0.0,3392.39,0.0,0.0,197987.99,0.0,0.0,6228.12,393.32354855412103,1016.5801874701401,88.8677364509895,159.973618987528,1.0,3704,669.679539011302
411,3506.0,55.317808219178076,2487.64,12812.46,0.0,1980.51,8752.48,0.0,3165.63,39778.38,111.820842895186,1495.40412813106,784.08346299401,19.665414784396,0.0,17738,1082.84826785929
412,2063.0,58.86849315068493,7960.7,3046.47,0.0,0.0,0.0,0.0,8795.2482,0.0,502.633961266336,2818.06158674685,53.0406173841481,44.5050753714405,1.8,30828,698.334548920578
413,253.0,58.419178082191785,0.0,9439.54,11957.76,0.0,0.0,0.0,17372.59,0.0,200.467452863212,3710.4884706277703,72.9381112722993,27.7345202378065,1.16666666666667,15347,696.593677852314
414,3517.0,70.45068493150686,0.0,21992.51,4245.33,591.48,2607.64,0.0,16357.596000000001,0.0,357.127837425402,1309.93568159654,417.985509661463,36.4670914518546,1.0,20092,1132.6417320374499
415,1245.0,62.8,0.0,3093.39,0.0,0.0,0.0,0.0,3428.98,0.0,430.417654784002,2260.70765166413,113.920451545485,22.025572228982,0.5,32868,401.405196073902
416,389.0,52.04794520547945,0.0,13128.04,0.0,45810.07,1491.77,0.0,26834.04,0.0,240.320729229655,998.572535967146,132.309859166919,33.1621837226685,1.0,823,1044.09461855109
