,fid,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이,sum,LUM
2039,2743,554.1151332743503,2031.92177057342,1434.944300691218,114.34974487571505,3.8,5104,124.373268766719,40098.34,0.0
2040,2744,561.5266469707373,2046.956564548365,1534.9388571452755,17.88513111304668,5.0,5104,329.00934816473205,10517.52,0.3317388781110191
2041,2745,479.27974694903406,2066.725876760824,1634.9339588871755,75.1254740085363,5.0,14607,343.349368417235,22034.73,0.07097307291784172
2042,2746,379.3348948270568,2091.0954304601446,1722.8280337365954,134.60214939241587,5.75,14607,270.191925686019,21902.358,0.03939231504974065
2043,2747,279.4288014481816,2119.906584267705,1717.721769861936,199.60364530721944,6.0,21846,35.761408849187205,7024.185,0.1220820270844621
2044,2748,179.6261500300893,2152.98103332468,1718.4293272573843,177.7854985671013,5.0,7239,0.0,0.0,0.0
2045,2749,80.31350147027679,2190.1256381285093,1724.9435515982975,173.23365537010852,5.75,7239,233.280849877489,17377.71,0.35973423593431286
2046,2750,25.19065920135764,2231.137124611468,1737.199121839128,163.1521270792304,6.75,7239,330.243838949177,11832.41,0.25459403303618816
2047,2751,68.99611707037954,2275.806451340054,1755.075767859802,137.0996715744276,4.66666666666667,7239,213.261066952781,16959.6,0.27350633476280606
2048,2752,31.24889227521944,2323.9227001353447,1778.4039873524814,107.8844770147936,3.6666666666666696,7239,328.151784320479,7283.3,0.1080356111457684
2049,2753,131.1187559946092,2375.2764061364483,1806.97265137828,152.61298219845395,5.5,7239,242.665880920784,9754.63,0.0
2050,2754,231.1003437609092,2429.6622958744933,1840.5377509648647,231.0414242137116,7.0,7239,0.0,0.0,0.0
2051,2755,331.0924574885908,2486.881443805064,1878.831523025725,321.6662315511954,9.0,7239,190.473300391067,0.0,0.0
2052,2756,431.0877726578685,2546.742887729016,1921.5712842364849,416.6026845706975,12.5,7239,74.72213661186191,129.15,0.0
2053,2757,507.31254860070055,2609.0647623107234,1968.4674592658469,513.464737358862,18.6666666666667,7239,0.0,0.0,0.0
2054,2758,582.2627198830395,2673.6750192938475,2019.23047353596,611.3377819849493,18.6666666666667,7239,0.0,0.0,0.0
2055,2759,663.8473761300921,2740.411804960246,2073.5763553838838,709.8037322403601,13.0,7239,0.0,0.0,0.0
2056,2760,728.0870946440297,2809.123562575134,2131.231035641872,807.5105157938935,16.75,7239,0.0,0.0,0.0
2057,2772,933.5597130765718,462.7049019479732,37.80062165228694,22.64450205130548,0.0,8003,168.851944624729,0.0,0.0
2058,2773,846.4924694765932,430.8249312672053,90.34996813265,88.44204996658398,0.0,8003,68.1148135736094,0.0,0.0
2059,2774,762.6040036732907,420.8610450981416,186.8072685858133,187.43219526486092,0.5,8003,101.877441659617,0.0,0.0
2060,2775,683.0664934646836,434.3242106160493,285.7103490644221,186.3981366440492,1.0,8003,62.7870275279239,1918.38,0.0
2061,2776,609.5854370900568,469.20211352943255,385.17977703587775,133.38301096845112,1.25,8003,198.387830242824,2906.5099999999998,0.07122333080315837
2062,2777,544.6178277150797,521.2133243887456,420.7148187886722,96.16558122976912,1.5,8003,86.7317300434883,1736.01,0.046714742643373476
2063,2778,491.55096781307526,585.811948039381,323.13007177986856,62.91060273860505,0.5,8003,186.599789142496,17843.472999999998,0.19735976151986157
2064,2779,454.57203190317045,659.3083877644181,227.65046748625585,44.26728888219385,0.0,8003,118.52688079787,29265.028,0.48619557369581934
2065,2780,437.777012827066,739.0528158776326,138.6940334839858,71.7066931996173,0.0,8003,202.286801454435,30097.615,0.3033802709217802
2066,2781,443.4651015163249,823.231548166499,81.52878031138654,131.8648263741686,0.5,8003,195.131245767789,50704.8005,0.4893833087778583
2067,2782,455.10454698466094,910.6156718980784,66.94606000368842,99.9821706617728,1.5,20135,23.3865389774202,12415.528,0.30862843237949517
2068,2783,418.0059415920522,1000.3655455297628,145.98115484145995,27.296762895806808,2.0,12132,200.08919705324905,73070.8565,0.4284539422844594
2069,2784,402.9111424942024,1091.8979577886353,241.11994530599952,87.16246538601581,2.0,12132,231.50950142548805,75072.467,0.4923357134409879
2070,2785,412.24436115262,1184.7998474534704,339.0674952218798,137.66576524821377,2.0,12132,272.355981794627,43264.84,0.5016957922464956
2071,2786,444.469392510024,1278.7727748109994,288.583873037054,75.61534492639954,1.0,12132,280.51784196386103,40084.375,0.5125046689732398
2072,2787,495.1366189985855,1373.5969363079598,200.64770537097203,102.9559762619995,1.0,12132,325.355432987259,37439.653,0.5797667459080762
2073,2788,559.2558493974964,1469.1075113939817,131.2934065937265,41.81718025004413,1.5,12132,269.027118871443,21015.336,0.5988452514503491
2074,2789,632.7507737791448,1565.1788458198034,119.230963307776,15.699731401313985,1.0,17568,173.894289231936,1880.49,0.3109725217883936
2075,2790,706.1004180377533,1661.7136821757904,176.61736511176002,107.50122674594304,1.0,5436,0.0,0.0,0.0
2076,2791,643.1676671727902,1758.6356946293186,261.0957137850796,133.823567765703,1.0,5436,240.50057116466,5213.839999999999,0.07057102511809711
2077,2792,590.5515317790354,1855.884224319925,353.7624300380427,210.38200491209088,1.5,5436,424.574928623575,9242.78,0.04258713418267995
2078,2793,551.2142878506744,1953.4105058858552,449.5824163680581,156.81254603183612,1.5,5436,250.26614131199,7968.825,0.044743509552001244
2079,2794,528.1315048572844,2051.1749212805557,546.9007664629689,143.49825058119987,1.5,5436,357.305648625523,7519.59,0.0
2080,2795,523.4579233946614,2149.1449726916667,645.0396535573445,123.23303161183392,0.5,5436,330.923647416808,12606.822,0.11717521221655801
2081,2796,460.4684505728663,2161.6069393978014,743.6743023771244,124.74650902301576,0.5,5436,224.972170663611,13405.074999999999,0.4300527012281207
2082,2797,393.8719717034509,2143.332127911641,842.6306358163749,100.13401144821997,1.0,14939,200.836600471754,32584.374,0.5367202530408463
2083,2798,343.8585162900406,2129.6009577287327,941.8072604669246,156.497792228611,1.5,9503,307.19681301994,18220.097,0.3116572241146684
2084,2799,318.3423336125947,2120.5016968406835,1041.1412249896682,138.2284996263028,1.5,9503,200.96461701891,11804.575,0.14205372773185743
2085,2800,323.17892339691167,2116.094098089836,1140.5914219940787,87.43063534637646,1.5,9503,260.388623401559,14274.305,0.323732770210871
2086,2801,357.1372351032412,2116.407474040445,1240.1298885725105,66.19302863103789,2.0,14607,201.727944329473,27909.44,0.20277471598601632
2087,2802,413.09684806348906,2121.4397325643454,1339.736950369528,145.32214533727347,2.0,14607,100.181200790264,51507.83,0.07001781780373535
2088,2803,483.4776314086862,2131.1574461243245,1439.3983669884644,90.72684335535736,5.8,14607,121.337383144465,48446.46,0.023942303593799244
2089,2804,540.4293384498491,2145.496949414791,1539.1035795677965,37.63949653946273,8.0,14607,361.279492574241,9621.8,0.2028730511975742
2090,2805,486.7263804927393,2164.366382630465,1634.7007757387853,117.68157778526104,8.0,14607,173.11168355637798,27060.47,0.07418070891601855
2091,2806,388.70097773696006,2187.6485309811164,1623.1693193177584,201.478733026831,7.66666666666667,9503,16.2386776605305,25324.5,0.0
2092,2807,292.01701689985407,2215.204263826992,1617.748522733387,272.16627953962984,8.66666666666667,21846,155.769917961719,2703.08,0.08944781818477257
2093,2808,198.64298040848607,2246.876352709577,1618.4997859454948,274.2620362398703,7.0,16742,18.299334489232898,65.71,0.0
2094,2809,116.80640655850634,2282.4934472612244,1625.4145508307824,210.71238025657317,8.0,7239,179.053683771907,14199.61,0.0
2095,2810,88.47625104807095,2321.87400772286,1638.414781935351,128.90400212561838,8.75,7239,311.695256376555,20205.48,0.18251243775225173
2096,2811,124.13777006961352,2364.830027131401,1657.357283125384,67.39092864088744,5.0,7239,263.802603016533,12000.93,0.5207555882305888
2097,2812,107.8249265748424,2411.1704181223545,1682.0413077137396,14.902122078137973,3.0,7239,317.578795543635,11763.02,0.14897654176573177
2098,2813,166.85877508353755,2460.70398295886,1712.218557440698,101.54744633808028,5.0,7239,245.121565019557,12105.003999999999,0.11791219005042802
2099,2814,253.09502969163157,2513.241925645644,1747.6044880581956,201.0007545128844,6.5,7239,78.6119729441928,584.8,0.0
2100,2815,303.66566542739173,2568.599898858089,1787.889855549341,300.8161092963014,8.5,7239,233.967583847111,0.0,0.0
2101,2816,365.89270363747215,2626.599604531739,1832.751607593479,400.7230574230071,12.0,7239,66.4071792939108,129.15,0.0
2102,2817,442.2009916440635,2687.069984790638,1881.862483114544,500.6667701470786,17.5,7239,0.0,0.0,0.0
2103,2818,526.5031582682442,2749.848050771477,1934.898960211019,600.6288950328981,18.5,7239,0.0,0.0,0.0
2104,2819,587.2711524681041,2814.779401662422,1991.5474379891368,700.6015509609166,12.0,7239,0.0,0.0,0.0
2105,2820,654.9517075834639,2881.7184866404154,2051.5087228569337,800.5807927449913,13.5,7239,0.0,0.0,0.0
2106,2832,984.3505390259178,555.2057360512072,67.89923428735868,79.92113965176742,0.0,8003,102.261330386334,0.0,0.0
2107,2833,902.198279691342,528.9307161359415,106.5107329165042,119.07485396308356,0.0,8003,0.0,0.0,0.0
2108,2834,824.00066262447,520.8470022561881,195.13681593453617,190.8631115348511,0.0,8003,101.877448717408,0.0,0.0
2109,2835,750.9940462390741,531.7848260405689,291.22470385617044,114.21833567262364,1.0,8003,68.0008698125512,0.0,0.0
2110,2836,684.8405810770445,560.6319709165991,389.2876697697652,97.01023020121868,1.6666666666666698,8003,104.697191529336,178.18,0.0
2111,2837,627.7107529917662,604.831312501683,450.66558916642646,33.156746554669475,1.0,8003,160.02962906712,8435.449999999999,0.012722375100673837
2112,2838,582.266744103784,661.3117498648734,361.2638270852888,113.08123970401664,0.5,8003,192.361029360356,16883.267,0.2049915704516579
2113,2839,551.4054198918803,727.2174011904043,279.1473466965096,93.498478812936,0.5,8003,153.813091931193,14014.955,0.4807114606337351
2114,2840,537.6438568572086,800.2228882257291,212.9190890499241,6.787752399697706,0.5,8003,143.390237939286,18373.074999999997,0.3996706483452058
2115,2841,542.2854418812398,878.5600703675801,170.78969886852232,90.4496402661097,0.5,8003,188.706135568425,26894.9535,0.13331180075087537
2116,2842,545.5876603838502,960.925870091914,161.23968432108325,78.77749033968838,1.5,20135,48.4571168092786,32467.37,0.5949743528453152
2117,2843,515.0482612601547,1046.3693719412026,206.9467554355876,39.0233876118666,2.0,12132,264.004078354506,91489.48749999999,0.5913476939189269
2118,2844,502.8748672378839,1134.1952219175107,282.23269228594813,126.8284676937054,2.0,12132,214.68016811510896,65749.29000000001,0.4519765788860086
2119,2845,510.3833433671185,1223.8906587028034,369.436374533185,119.07421165975164,2.5,12132,299.93737995991404,28418.387000000002,0.5432398824344112
2120,2846,536.7483457659878,1315.073188708034,340.7090195992712,30.73246542916317,1.0,12132,286.552380257307,55250.3925,0.29078222125407654
2121,2847,579.4014330255519,1407.4538155899645,270.2988770626447,87.80610472424192,1.0,12132,200.137716746871,85701.2305,0.20041048908409695
2122,2848,635.0691764781054,1500.8113134358912,223.69608464514943,126.22646107539342,1.5,12132,255.190696963228,34138.243,0.5670380399991151
2123,2849,700.656336334593,1594.974155969856,216.83634859245356,47.320960546998776,1.0,17568,291.900229853987,14727.429999999998,0.6707398669197288
2124,2850,635.6183052419224,1689.8077174770897,252.9736632445228,81.8532163632642,1.0,5436,380.843591999178,6597.98,0.43807358318602546
2125,2851,564.8871319552045,1785.2051114754163,317.7624190478522,176.52262373335984,1.0,5436,377.881445387177,8907.89,0.1023039292873106
2126,2852,504.166570655496,1881.080557070048,397.4290428030124,274.67937466166563,1.5,5436,359.35357305677496,8859.470000000001,0.1778280859099195
2127,2853,457.46038879068,1977.3645183661893,484.6920069556065,250.3095216295036,1.5,5436,306.497766625147,10671.49,0.15674840278457652
2128,2854,429.3666275890981,2074.00010100216,576.1097530748696,240.01703778778787,1.5,5436,297.577596517077,9388.865,0.026279645466634423
2129,2855,423.6047824203074,2170.9403500759167,669.9837027961258,177.6891819674121,0.5,5436,238.063993913783,10323.914999999999,0.04851475693438703
2130,2856,398.4191705619295,2259.5730097014925,765.4106642023166,77.71076092907694,0.5,5436,114.595952792266,13987.116,0.3083222530779339
2131,2857,319.12656996659405,2242.0968379326414,861.8749423066891,22.4519646035602,1.0,14939,197.962082692039,30115.791,0.4422264483328585
2132,2858,254.8437055176429,2228.974171027101,959.0635828311148,122.34717176623909,1.5,9503,283.992017847409,31682.505,0.26868858528353273
2133,2859,219.19962412923476,2220.282202672115,1056.7767522472982,161.19374551411292,3.0,9503,200.58334685838005,27958.025,0.2207235720805135
2134,2860,226.166422329118,2216.0730682547955,1154.8813188835024,70.57171488004734,3.0,9503,334.36630764952304,13961.759999999998,0.20164696861893272
2135,2861,272.4952116136119,2216.372308107941,1253.2853728344614,24.253799496868176,3.0,9503,205.56538592207,16246.635,0.19006603505681216
2136,2862,342.5721011861137,2221.1781001058434,1351.923518271544,124.01178271917166,3.0,9503,0.0,39645.72,0.0
2137,2863,424.8026165915247,2230.4613147480527,1450.748007473016,78.72074420089709,7.83333333333333,9503,0.0,44569.41,0.11780910995244588
2138,2864,440.78256801069375,2244.1663888239464,1549.7231919142191,51.150903507497794,12.0,9503,103.643306027366,2674.43,0.0
2139,2865,460.94988448608507,2262.212957443867,1535.83476333841,129.3242059741776,11.0,9503,184.851787821839,12043.519999999999,0.08086799042595172
2140,2866,422.2339957623951,2284.4981350093217,1523.555194505399,221.7128405764561,11.0,9503,135.392317845508,7488.67,0.0
2141,2867,335.36104525495153,2310.899299592981,1517.7786640809463,318.72876810596074,8.0,14607,234.965758592387,5729.07,0.06108221653153157
2142,2868,258.17072452099785,2341.277214854361,1518.5793846880856,288.99429586403807,7.5,16742,0.0,65.71,0.0
2143,2869,202.08123157097737,2375.4793201956963,1525.947002382425,189.03603988028877,9.75,7239,69.979461138053,5877.200000000001,0.31456783705295754
2144,2870,187.1393441636884,2413.343030839684,1539.7872556241873,89.16926050415661,10.3333333333333,7239,115.392390824376,14506.220000000001,0.3176817735542055
2145,2871,197.72643834255535,2454.69891194578,1559.9278711152028,12.93448793099908,5.5,7239,200.421809517436,9195.51,0.5150096286250735
2146,2872,205.61017970936228,2499.373619938008,1586.128861604898,85.10488887831987,3.0,7239,301.212288210642,22744.75,0.1867646869676188
2147,2873,164.4922354390951,2547.19253605378,1618.0958562968558,131.65353555704002,4.5,7239,311.167937045257,19979.715,0.12302968162400234
2148,2874,169.47892319711053,2597.9820475430843,1655.4948706468977,217.7661015073009,6.0,7239,314.011334624752,5423.34,0.3983963333933694
2149,2875,224.47300260613227,2651.571459142532,1697.9670094918756,312.2676844224538,7.25,7239,140.429608677488,0.0,0.0
2150,2876,303.4019874562937,2707.794539188953,1745.141912833073,409.3894829246108,10.25,7239,109.5157560762,0.0,0.0
2151,2877,392.0676174962392,2766.4907211012464,1796.6491751451936,502.42544043594575,16.25,7239,0.0,0.0,0.0
2152,2878,446.8368920283274,2827.505991746824,1852.1273857891797,596.8853633721072,19.5,7239,0.0,0.0,0.0
2153,2879,513.5542136064771,2890.693504461657,1911.23077619002,692.9015548455687,12.0,7239,0.0,0.0,0.0
2154,2880,589.7561096346122,2955.913956810128,1973.6336890432888,789.9067073322028,11.25,7239,0.0,0.0,0.0
2155,2892,1042.284920468126,649.9312409017516,166.70733930293738,148.0891058726436,0.0,8003,73.88483648931171,0.0,0.0
2156,2893,965.0769901200996,627.6343752952888,185.81056926636464,101.44823798360008,0.0,8003,39.396446271696895,0.0,0.0
2157,2894,892.4062660093172,620.8371813591729,247.50638416980576,121.30813130410688,0.0,8003,101.877455753206,0.0,0.0
2158,2895,825.4719230164061,630.0415129275846,328.62267821485284,67.32791839709073,0.5,8003,39.900540723769005,0.0,0.0
2159,2896,765.7796374189653,654.5726971218513,418.0023097427385,33.908139259108374,0.5,8003,158.395535491642,1672.46,0.0
2160,2897,715.1451711403184,692.8045389383359,499.196956388304,35.133121456445686,0.5,8003,89.78263729638559,17154.25,0.04533678293756282
2161,2898,675.6081585132144,742.6240287493931,420.2495398484997,127.96240772317188,0.5,8003,296.309192817299,16695.94,0.04632405531259196
2162,2899,649.1993200952553,801.8742872362419,352.16666580736154,104.46036665155891,0.5,8003,354.590263304932,17695.128,0.32882941006466243
2163,2900,637.5521436720651,868.6275971531971,302.3783318347912,14.97358957353741,1.0,8003,253.575003690384,16560.685,0.531519367245215
2164,2901,641.4712151847853,941.2890300495932,265.86687555734073,91.34365615150136,1.0,8003,239.319922465977,38248.927,0.1838241311881873
2165,2902,638.9141307492624,1018.5950025375548,259.83515901083746,148.05135013054914,1.5,20135,87.9481397290588,39169.937000000005,0.1250627901396802
2166,2903,613.0416629300756,1099.5663353543437,290.418723236052,131.28645682968406,1.5,12132,154.69824923643998,26591.39,0.5561748300448597
2167,2904,602.8503133521879,1183.4509191552393,348.0967830413724,160.13045508176356,1.5,12132,247.179829414248,33067.576,0.6447571978578659
2168,2905,609.1276762140004,1269.6714676642505,421.8996522029004,171.47910727110354,2.2,12132,402.11570583447,25251.775,0.5034017761896371
2169,2906,631.3827344411723,1357.7830456669162,410.9552704014418,127.1648530977706,2.0,12132,222.24762779372895,25264.311500000003,0.624948706491166
2170,2907,668.0205046067847,1447.4403503945452,354.7718678175156,151.4474427820502,1.5,12132,249.69106444358897,52858.057499999995,0.5239936756848015
2171,2908,716.8390597617536,1538.3731479542776,320.6891515839037,126.2752382955538,1.5,12132,29.316973361613304,46066.8965,0.09611124929943905
2172,2909,659.0567860610302,1630.368032776024,315.9423927202607,67.26300000120837,1.5,17568,128.200005541202,25321.248,0.4519332998682295
2173,2910,573.971309998653,1723.2549166597748,341.75615417724026,95.00502060729704,1.5,5436,276.806327190211,22457.8275,0.3802251853230599
2174,2911,494.499646869506,1816.896997310329,392.1409850310751,182.9924678470136,2.0,5436,452.441840653009,8706.279999999999,0.11255824839968356
2175,2912,423.8116980553348,1911.1832710196709,459.07673126613633,279.188370024099,2.0,5436,493.604878945544,6776.855,0.10253636591025629
2176,2913,367.0182947298474,2006.0229055441785,536.4027852868309,347.446618912298,2.0,5436,300.227595198908,8858.767,0.057939336094034746
2177,2914,331.34290474677016,2101.340977865821,620.2451618214219,295.9466617634749,1.5,5436,350.4654397580909,10721.87,0.0
2178,2915,323.8416758061896,2197.075219125363,708.2935713998987,205.06176889642543,0.5,5436,356.06409912631403,13839.9,0.11524615791198627
2179,2916,346.3500542163436,2293.173507888499,799.1590052262669,123.4190156662468,0.5,5436,325.646479101725,11983.02,0.043738496328994333
2180,2917,261.81675509332564,2340.966358757329,891.980973903108,25.33869538194516,1.0,14939,103.282035691172,9065.49,0.24564854138074438
2181,2918,177.90884544266282,2328.4009777313377,986.2071840132164,77.79112967679174,2.0,9503,100.360643992555,36247.405,0.22788440649725117
2182,2919,121.4689964429576,2320.0815319226,1081.4706522227666,164.75311339535767,3.5,9503,100.193585659507,30639.04,0.08857999769264202
2183,2920,133.63192986544414,2316.0537769645707,1177.5196572714965,78.36153565485316,4.5,9503,134.629348752363,15830.15,0.23383269564809486
2184,2921,202.3854837556818,2316.3401007144366,1274.1765673286511,71.67346486574186,3.5,9503,407.516738567537,9778.73,0.28660992605453406
2185,2922,289.93428766307227,2320.9389065491905,1371.3128439649408,153.50048651251285,4.0,9503,302.141299052036,12652.015,0.12371141143837193
2186,2923,343.98892270467195,2329.8246575774165,1468.8333864450742,84.65108698512317,9.16666666666667,9503,252.725975394533,11719.72,0.30686749794079093
2187,2924,341.34188890174795,2342.9485789367213,1457.016619765886,96.8431043437126,11.75,9503,1.30189377516328,0.0,0.0
2188,2925,367.0147273793209,2360.239973690605,1437.125535493066,177.7385225366254,9.0,9503,0.0,0.0,0.0
2189,2926,415.7943649576519,2381.608071163257,1423.9950184746908,268.3877685969014,8.5,9503,0.0,0.0,0.0
2190,2927,352.28643809764304,2406.9442987379985,1417.8129121596412,352.7937668076281,7.5,9503,0.0,1136.41,0.0
2191,2928,256.7466683677692,2436.1248513143214,1418.6700562519036,307.9808997946432,7.33333333333333,16742,0.0,0.0,0.0
2192,2929,166.52802874551688,2469.0134277672005,1426.55376222532,216.9542639936088,10.0,7239,23.995139479148897,5342.74,0.29267009086809487
2193,2930,97.69305188271709,2505.464009560418,1441.3487356930318,138.87290372883115,10.25,7239,188.30378770158904,15994.232,0.26632074008354667
2194,2931,106.5640455537084,2545.323571034502,1462.8452934727177,76.36768885135987,6.5,7239,200.52107132187305,12210.833999999999,0.3189077526266905
2195,2932,153.5148209550246,2588.434631333952,1490.7535546694066,42.29794302091405,3.0,7239,393.4823235371881,15094.289999999999,0.41988411086435756
2196,2933,72.3366799900826,2634.637580669997,1524.7214835047428,94.69087910308195,4.5,7239,282.237848316474,12624.355,0.25135805043070913
2197,2934,83.0542309183227,2683.7727369591084,1564.354396272213,187.0212602235024,5.5,7239,416.268364288961,14378.8,0.0
2198,2935,169.00600657080412,2735.6821100366315,1609.233788292971,280.747087163843,6.0,7239,222.22738989066104,5825.74,0.0
2199,2936,265.0050381083104,2790.21086874428,1658.9339127922296,377.7042724028108,9.0,7239,127.502401252127,0.0,0.0
2200,2937,307.3080288321972,2847.2085203434785,1713.035230815212,475.921971646796,16.0,7239,0.0,0.0,0.0
2201,2938,372.1737948086026,2906.529821961922,1771.1344698764412,574.7543336638515,19.0,7239,0.0,0.0,0.0
2202,2939,450.0978340127249,2968.0354504186494,1832.8514811992,673.9309907534982,12.333333333333302,7239,0.0,0.0,0.0
2203,2940,535.408633201285,3031.5924602912223,1897.8333507613827,773.319488824487,9.75,7239,0.0,0.0,0.0
2204,2953,1033.8206204696091,726.6923236422458,278.75834544132056,20.002997586261067,0.0,8003,120.185558955446,0.0,0.0
2205,2954,966.3334893783056,720.8298199670468,323.1718730766324,72.16116120620899,0.0,8003,137.237608321315,0.0,0.0
2206,2955,904.8841676097464,728.7723460773478,388.8103872123154,34.71385450244332,0.0,8003,124.218545894758,3259.57,0.0
2207,2956,850.7819389244465,750.0814905028,466.8046573423681,83.75168543932277,0.0,8003,113.338890997949,4373.04,0.2728403972787673
2208,2957,805.5085754481728,783.6676332001825,551.941366715948,79.09796364313645,0.0,8003,193.550301358453,9562.54,0.24884553662500195
2209,2958,770.6217161161348,828.0382136035796,492.6534444859943,122.4764962680598,0.5,8003,196.190830096759,6455.1,0.21746129632257222
2210,2959,747.5768858673576,881.5663412260637,436.0264871463743,105.0964010038056,1.0,8003,76.5746181073797,2025.96,0.2703686557420105
2211,2960,737.4850357350285,942.6933497834862,394.1717709407125,40.408807103112736,1.0,8003,203.17700004588,7487.98,0.34398618229482114
2212,2961,740.8756726262045,1010.040541957819,363.5943992094177,110.54458940970125,1.0,8003,229.238601374036,52826.346000000005,0.03587228393014157
2213,2962,734.0001740338146,1082.4475266778377,359.2074626964536,120.99905968265725,1.0,20135,0.0,35711.787,0.2711249332383013
2214,2963,711.5933299666417,1158.966352643499,381.9145550586677,39.22617979383305,1.5,12132,196.358813820825,8663.49,0.15100350531053336
2215,2964,702.8324737895165,1238.8353288644169,427.4190747547248,91.848959358576,1.5,12132,335.267564052842,20154.266000000003,0.3845928695945171
2216,2965,708.2241963960334,1321.4471402448708,489.4027130614765,187.97177156703697,2.0,12132,415.143191899517,22072.75,0.21802611713845874
2217,2966,704.6955897535554,1406.3185001330962,491.61514481742,226.7089120974589,2.0,12132,304.402950522764,31156.62,0.45738940047194976
2218,2967,692.793713423721,1493.0641346266202,445.7177263271255,209.7350963712476,1.0,12132,256.417006643223,35884.621999999996,0.5387188561872944
2219,2968,695.2193976337613,1581.375636380808,419.09753485294107,112.10739832133558,1.5,12132,242.469946945514,34277.048500000004,0.3932652639867877
2220,2969,616.2693392461396,1671.004758670781,415.4766023298615,33.86655185092948,1.5,17568,120.066276780888,32434.218500000003,0.6231147037739834
2221,2970,524.2853314259626,1761.7504109824545,435.4290776396397,98.61761696901908,1.5,5436,295.287612395592,22664.0125,0.5793395185736462
2222,2971,435.8462331777322,1853.4486031804645,475.9997557051554,195.71290679415836,2.0,5436,288.199462080421,8248.425,0.1832722539735857
2223,2972,353.6218166014486,1945.9646825175064,532.4966332437557,294.75628214194575,2.5,5436,356.507907769764,8947.814999999999,0.2896323712617071
2224,2973,283.0803054871224,2039.1873316349747,600.4408152381366,268.1542436762397,2.0,5436,398.375212389813,8829.859999999999,0.09912916200477032
2225,2974,234.98967956992217,2133.023911807728,676.3913748740389,244.65093495886143,1.0,5436,318.55758218876497,12440.29,0.0
2226,2975,224.28878623003868,2227.396832655393,757.9452635977035,240.15589064058292,0.5,5436,210.893108358965,13983.59,0.07596516335406713
2227,2976,255.7154467900773,2322.2407064796835,843.4787279001662,151.93758970556695,0.5,5436,380.880731908448,17986.39,0.012282710460232152
2228,2977,235.0614196538704,2417.500104338931,931.8966237934604,92.16738151447188,0.5,14939,198.666776369581,13829.61,0.6307796325258775
2229,2978,135.4895291545774,2427.8747943813614,1022.450918948258,117.9162285634245,2.0,9503,155.179374430286,27847.59,0.5767448746450353
2230,2979,38.21741956573217,2419.897356523468,1114.6210374337252,144.55777844656603,4.0,9503,238.061348361102,25073.12,0.1492903194104164
2231,2980,67.55254957092022,2416.0360092123506,1208.037186400753,50.84488081006585,4.5,9503,257.446099392429,13233.205000000002,0.28535604608477166
2232,2981,166.3302134177771,2416.3104854907488,1299.5200078192795,34.49211598812297,4.0,9503,345.114174983613,8959.515,0.2896297494275152
2233,2982,266.022085521561,2420.719378521868,1386.0115932676367,126.32043198812316,3.5,9503,250.03200593758203,19707.4922,0.023662823498752223
2234,2983,246.0751938781896,2429.240177420648,1388.1663003416586,28.39935948489259,7.5,9503,243.138384642746,14178.87,0.031386921035338994
2235,2984,242.36110886580045,2441.8298369108247,1359.940591817999,65.92014689944574,10.6666666666667,9503,0.0,6595.94,0.0
2236,2985,277.3525434027923,2458.4258475783813,1338.6077782059067,162.9658333176784,8.66666666666667,16329,0.0,0.0,0.0
2237,2986,339.27802723755195,2478.947745804072,1324.5009585528007,262.2401122432125,5.0,23568,0.0,0.0,0.0
2238,2987,341.12388684448206,2503.2989808661105,1317.852203118694,361.91367297929406,5.33333333333333,16742,0.0,0.0,0.0
2239,2988,241.2024448924519,2531.369042941507,1318.7743188482095,323.1808759457032,6.5,16742,5.7522331779564295,0.0,0.0
2240,2989,141.3907685603477,2563.0357504927388,1327.251526112953,223.6833009498352,9.5,7239,167.630814838796,3147.68,0.0
2241,2990,42.46994479850496,2598.167598099389,1343.1407810868295,124.98870437658026,11.0,7239,227.261934694529,5460.62,0.0
2242,2991,60.13035633475173,2636.626075141872,1366.1834930909774,34.78145870347636,8.5,7239,339.635056634003,11803.494999999999,0.3134824030404338
2243,2992,147.44936160611974,2678.2678796582527,1396.0254834697262,36.903180057789406,4.0,7239,298.89123004201304,14640.78,0.4487499107944396
2244,2993,58.37043767947196,2722.946968463657,1432.2418088195966,72.14284169398006,4.0,7239,251.75201005153,22423.609,0.17570568849359205
2245,2994,71.2216126591112,2770.516401994024,1474.3628054491187,170.43166125321142,5.5,7239,359.957718006874,16268.3,0.0
2246,2995,158.54523163514028,2820.8299589205126,1521.8982883176504,269.97949801344373,6.0,7239,259.792925895905,19666.695,0.24838033174267812
2247,2996,170.9165420533437,2873.7435103605194,1574.3578858089556,369.77090769485727,9.0,7239,84.5957804381013,5833.21,0.2489953908990037
2248,2997,230.8418447216007,2929.1161554872087,1631.266606030798,469.6506527697985,13.75,7239,87.1744758529417,0.0,0.0
2249,2998,312.03055820973725,2986.811129635019,1692.175629781313,569.5722638586578,18.5,7239,0.0,0.0,0.0
2250,2999,401.7932307710348,3046.6965025529207,1756.6688984631564,669.5169964286335,15.5,7239,0.0,0.0,0.0
2251,3000,495.4918267594755,3108.6456883977394,1824.366331185458,767.1832580995648,10.5,7239,0.0,0.0,0.0
2252,3014,1044.6106972224154,820.8240248476463,409.4146175694516,125.29333672588636,0.0,8003,135.419651304808,0.0,0.0
